SurveyKey,ClientKey,SurveyMode
30374198,10,Paper
30374528,2,Paper
30374529,2,Paper
30374578,10,Paper
30374596,10,Paper
30374890,2,Paper
30375152,3,Paper
30375235,2,Paper
30375656,6,Paper
30375925,9,Paper
30376079,10,Paper
30376096,8,Paper
30376151,1,Paper
30376152,1,Paper
30376153,1,Paper
30376154,1,Paper
30376156,1,Paper
30376158,1,Paper
30376159,1,Paper
30376160,1,Paper
30376161,1,Paper
30376187,1,Paper
30376594,6,Paper
30376622,6,Paper
30377016,1,Paper
30377017,1,Paper
30377018,3,Paper
30377270,3,Paper
30377573,3,Paper
30377576,7,Paper
30377653,4,Paper
30377654,4,Paper
30377801,6,Paper
30377802,6,Paper
30377877,3,Paper
30377880,8,Paper
30377882,8,Paper
30377887,5,Paper
30377990,10,Paper
30378058,10,Paper
30378067,9,Paper
30378074,4,Paper
30378127,10,Paper
30378150,9,Paper
30378190,10,Paper
30378191,10,Paper
30378194,10,Paper
30378204,10,Paper
30378274,7,Paper
30378363,10,Paper
30378416,10,Paper
30378608,5,Paper
30378623,8,Paper
30378670,5,Paper
30378995,6,Paper
30378996,6,Paper
30379067,6,Paper
30379111,5,Paper
30379150,9,Paper
30379192,5,Paper
30379198,3,Paper
30379203,7,Paper
30379242,1,Paper
30379243,1,Paper
30379244,1,Paper
30379246,3,Paper
30379247,7,Paper
30379254,2,Paper
30379255,2,Paper
30379465,2,Paper
30379468,2,Paper
30379475,2,Paper
30379476,2,Paper
30379477,2,Paper
30379479,2,Paper
30379480,2,Paper
30379522,9,Paper
30379535,9,Paper
30379541,2,Paper
30379583,6,Paper
30379726,6,Paper
30379727,5,Paper
30379728,5,Paper
30379732,3,Paper
30379741,2,Paper
30379746,6,Paper
30379830,5,Paper
30379888,8,Paper
30379889,8,Paper
30379890,8,Paper
30379891,8,Paper
30379892,8,Paper
30379896,5,Paper
30379983,6,Paper
30380030,7,Paper
30380039,3,Paper
30380047,8,Paper
30380058,7,Paper
30380154,6,Paper
30380159,6,Paper
30380187,6,Paper
30380192,6,Paper
30380193,6,Paper
30380492,5,Paper
30380501,5,Paper
30380516,3,Paper
30380521,5,Paper
30380562,8,Paper
30380763,5,Paper
30380764,5,Paper
30380765,5,Paper
30380766,5,Paper
30380775,3,Paper
30380776,7,Paper
30380796,7,Paper
30380919,3,Paper
30380920,3,Paper
30380921,3,Paper
30380922,3,Paper
30380925,7,Paper
30380926,7,Paper
30380930,3,Paper
30380944,5,Paper
30380945,5,Paper
30380951,7,Paper
30381013,8,Paper
30381014,8,Paper
30381061,10,Paper
30381174,3,Paper
30381186,7,Paper
30381187,3,Paper
30381212,5,Paper
30381238,7,Paper
30381302,9,Paper
30381310,9,Paper
30381367,1,Paper
30381374,2,Paper
30381375,2,Paper
30381376,2,Paper
30381387,2,Paper
30381417,5,Paper
30381466,2,Paper
30381505,2,Paper
30381551,3,Paper
30381565,6,Paper
30381593,6,Paper
30381621,2,Paper
30381622,2,Paper
30381626,5,Paper
30381720,10,Paper
30381722,3,Paper
30381767,6,Paper
30381820,8,Paper
30381904,10,Paper
30381995,2,Paper
30382003,5,Paper
30382089,4,Paper
30382091,4,Paper
30383419,3,Paper
30383431,3,Paper
30383439,2,Paper
30383534,10,Paper
30383631,6,Paper
30383635,6,Paper
30383636,6,Paper
30383672,6,Paper
30384086,10,Paper
30384087,10,Paper
30384325,10,Paper
30384338,8,Paper
30384339,8,Paper
30384491,9,Paper
30384501,6,Paper
30384512,6,Paper
30384539,6,Paper
30384651,10,Paper
30384956,10,Paper
30384973,4,Paper
30384975,4,Paper
30384976,4,Paper
30384977,4,Paper
30384978,4,Paper
30384979,4,Paper
30385031,6,Paper
30385033,4,Paper
30385034,4,Paper
30385169,10,Paper
30385170,4,Paper
30385535,3,Paper
30385541,6,Paper
30385562,6,Paper
30385563,6,Paper
30385574,6,Paper
30385718,3,Paper
30385750,5,Paper
30385870,6,Paper
30385879,6,Paper
30385908,6,Paper
30385980,10,Paper
30386032,6,Paper
30386070,6,Paper
30386079,2,Paper
30386080,2,Paper
30386081,2,Paper
30386105,6,Paper
30386108,6,Paper
30386368,9,Paper
30386417,7,Paper
30386436,6,Paper
30386459,6,Paper
30386462,6,Paper
30386676,1,Paper
30386719,7,Paper
30386824,9,Paper
30387225,10,Paper
30387607,3,Paper
30387622,2,Paper
30387625,2,Paper
30387626,2,Paper
30387627,2,Paper
30387642,3,Paper
30387753,6,Paper
30387795,6,Paper
30387885,5,Paper
30387886,5,Paper
30387906,3,Paper
30387915,6,Paper
30387985,3,Paper
30387986,3,Paper
30387991,7,Paper
30388007,6,Paper
30388015,7,Paper
30388120,9,Paper
30388172,3,Paper
30388332,2,Paper
30388333,2,Paper
30388335,2,Paper
30388343,2,Paper
30388375,5,Paper
30388406,5,Paper
30388427,3,Paper
30388544,8,Paper
30388551,8,Paper
30388588,3,Paper
30388589,3,Paper
30388601,5,Paper
30388602,5,Paper
30388724,6,Paper
30388725,6,Paper
30388834,7,Paper
30388880,8,Paper
30388954,9,Paper
30389041,2,Paper
30389194,6,Paper
30389271,5,Paper
30389275,1,Paper
30389276,1,Paper
30389277,1,Paper
30389283,8,Paper
30389291,5,Paper
30389406,1,Paper
30389424,1,Paper
30389590,7,Paper
30389648,5,Internet
30389912,6,Paper
30389996,5,Paper
30390003,7,Paper
30390005,7,Paper
30390010,5,Paper
30390113,8,Paper
30390114,8,Paper
30390248,6,Paper
30390252,6,Paper
30390273,10,Paper
30390320,9,Paper
30390366,3,Paper
30390367,3,Paper
30390368,3,Paper
30390369,3,Paper
30390370,3,Paper
30390372,7,Paper
30390373,7,Paper
30390374,7,Paper
30390376,3,Paper
30390396,7,Paper
30390412,7,Paper
30390478,7,Paper
30390480,2,Paper
30390481,2,Paper
30391662,8,Paper
30391680,8,Paper
30391720,4,Paper
30391777,4,Paper
30391778,4,Paper
30391779,4,Paper
30391840,6,Paper
30391974,9,Paper
30392374,8,Paper
30392375,8,Paper
30392632,4,Paper
30392633,4,Paper
30392704,6,Paper
30392938,10,Paper
30393033,8,Paper
30393085,4,Paper
30393243,7,Paper
30393491,4,Paper
30393492,4,Paper
30393493,4,Paper
30393494,4,Paper
30393495,4,Paper
30393752,2,Paper
30393774,6,Paper
30393842,5,Paper
30394328,10,Paper
30394330,10,Paper
30394350,6,Paper
30394471,10,Paper
30394517,8,Paper
30394518,8,Paper
30394669,10,Paper
30394776,6,Paper
30394797,10,Paper
30394798,10,Paper
30394807,10,Paper
30394851,6,Paper
30394862,5,Paper
30394867,3,Paper
30394881,2,Paper
30394882,2,Paper
30394883,2,Paper
30394887,5,Paper
30394891,2,Paper
30395022,5,Paper
30395062,1,Paper
30395063,1,Paper
30395071,2,Paper
30395349,1,Paper
30395365,9,Paper
30395366,9,Paper
30395380,9,Paper
30395381,9,Paper
30395408,10,Paper
30395440,5,Paper
30395456,6,Paper
30395551,10,Paper
30395552,1,Paper
30395553,1,Paper
30395569,9,Paper
30395583,9,Paper
30395610,1,Paper
30395631,7,Paper
30395636,9,Paper
30395672,6,Paper
30395742,6,Paper
30395867,9,Paper
30395868,9,Paper
30395925,7,Paper
30395980,4,Paper
30396016,5,Paper
30396082,6,Paper
30396225,4,Paper
30396255,6,Paper
30396270,9,Paper
30396305,9,Paper
30396364,10,Paper
30396375,1,Paper
30396788,2,Paper
30396850,6,Paper
30397015,6,Paper
30397143,3,Paper
30397145,7,Paper
30397155,5,Paper
30397156,5,Paper
30397163,7,Paper
30397164,7,Paper
30397167,5,Paper
30397205,8,Paper
30397213,5,Paper
30397220,5,Paper
30397237,3,Paper
30397238,3,Paper
30397240,7,Paper
30397241,7,Paper
30397242,7,Paper
30397262,6,Paper
30397263,5,Paper
30397264,5,Paper
30397265,5,Paper
30397269,7,Paper
30397270,7,Paper
30397278,5,Paper
30397438,6,Paper
30397442,5,Paper
30397449,1,Paper
30397460,3,Paper
30397466,5,Paper
30397469,7,Paper
30397474,6,Paper
30397475,5,Paper
30397501,1,Paper
30397508,2,Paper
30397509,2,Paper
30397510,2,Paper
30397511,2,Paper
30397512,2,Paper
30397514,2,Paper
30397557,2,Paper
30397648,8,Paper
30397827,10,Paper
30397884,10,Paper
30397910,9,Paper
30398025,8,Paper
30398075,5,Paper
30398131,8,Paper
30398132,8,Paper
30398136,2,Paper
30398139,6,Paper
30398147,5,Paper
30398201,5,Paper
30398300,1,Paper
30398301,1,Paper
30398418,4,Paper
30398462,10,Paper
30398477,8,Paper
30398577,10,Paper
30398595,4,Paper
30398596,4,Paper
30398598,4,Paper
30398599,4,Paper
30398600,4,Paper
30398601,4,Paper
30398602,4,Paper
30398708,5,Paper
30398750,1,Paper
30398770,3,Paper
30398788,5,Paper
30398833,3,Paper
30398842,7,Paper
30398859,5,Paper
30398898,6,Paper
30398921,9,Paper
30398964,9,Paper
30399980,5,Paper
30400042,2,Paper
30400045,2,Paper
30400059,2,Paper
30400138,6,Paper
30400139,9,Paper
30400188,6,Paper
30400470,3,Paper
30400475,7,Paper
30400476,8,Paper
30400477,8,Paper
30400487,5,Paper
30400489,5,Paper
30400492,7,Paper
30400497,5,Paper
30400541,5,Paper
30400572,1,Paper
30400700,1,Paper
30400701,1,Paper
30400702,1,Paper
30400703,1,Paper
30400704,1,Paper
30400706,1,Paper
30400720,5,Paper
30400770,8,Paper
30400893,10,Paper
30400943,1,Paper
30400950,9,Paper
30400956,9,Paper
30400957,9,Paper
30400958,9,Paper
30400987,9,Paper
30400988,9,Paper
30401042,4,Paper
30401043,4,Paper
30401045,4,Paper
30401079,5,Paper
30401085,1,Paper
30401108,9,Paper
30401134,9,Paper
30401226,9,Paper
30401266,9,Paper
30401309,4,Paper
30401334,9,Paper
30401421,9,Paper
30401476,7,Paper
30401484,2,Paper
30401516,4,Paper
30401519,4,Paper
30401520,4,Paper
30401522,4,Paper
30401523,4,Paper
30401675,9,Paper
30401691,9,Paper
30401696,9,Paper
30401772,2,Paper
30401928,6,Paper
30401996,3,Paper
30401997,2,Paper
30401998,2,Paper
30402005,5,Paper
30402006,5,Paper
30402013,2,Paper
30402037,5,Paper
30402062,5,Paper
30402111,1,Paper
30402117,8,Paper
30402125,8,Paper
30402135,6,Paper
30402205,9,Paper
30402222,9,Paper
30402240,3,Paper
30402243,7,Paper
30402338,5,Paper
30402340,1,Paper
30402341,3,Paper
30402343,8,Paper
30402350,3,Paper
30402400,9,Paper
30402410,9,Paper
30402411,9,Paper
30402413,9,Paper
30402430,3,Paper
30402432,8,Paper
30402437,7,Paper
30402438,7,Paper
30402439,8,Paper
30402440,8,Paper
30402459,7,Paper
30402501,9,Paper
30402564,10,Paper
30402764,9,Paper
30402798,4,Paper
30402800,4,Paper
30402801,4,Paper
30402802,4,Paper
30402803,4,Paper
30402804,4,Paper
30402859,10,Paper
30402881,9,Paper
30402963,9,Paper
30402988,6,Paper
30403064,10,Paper
30403249,6,Paper
30403393,6,Paper
30403425,5,Paper
30403441,10,Paper
30403449,10,Paper
30403461,9,Paper
30403583,9,Paper
30403584,9,Paper
30403585,9,Paper
30403593,9,Paper
30403607,9,Paper
30403610,9,Paper
30403624,10,Paper
30403625,7,Paper
30403653,6,Paper
30403672,6,Paper
30403707,3,Paper
30403747,1,Paper
30403797,2,Paper
30403799,2,Paper
30403800,2,Paper
30403801,2,Paper
30403834,6,Paper
30403918,5,Paper
30403925,3,Paper
30403926,3,Paper
30403927,3,Paper
30403971,1,Paper
30403974,1,Paper
30404036,6,Paper
30404211,6,Paper
30404238,6,Paper
30404245,6,Paper
30404246,6,Paper
30404270,6,Paper
30404279,6,Paper
30404333,6,Paper
30404482,1,Paper
30404501,9,Paper
30404524,9,Paper
30404551,7,Paper
30404552,8,Paper
30404574,10,Paper
30404575,10,Paper
30404577,10,Paper
30404621,9,Paper
30404891,2,Paper
30404892,2,Paper
30404893,2,Paper
30404894,2,Paper
30404895,2,Paper
30404896,2,Paper
30404897,2,Paper
30404898,2,Paper
30404900,2,Paper
30404909,2,Paper
30404910,2,Paper
30404959,5,Paper
30405055,8,Paper
30405128,9,Paper
30405229,9,Paper
30405319,7,Paper
30405329,5,Paper
30405373,1,Paper
30405382,2,Paper
30405409,10,Paper
30405425,4,Paper
30405428,4,Paper
30405429,4,Paper
30405430,4,Paper
30405432,4,Paper
30405474,6,Paper
30405489,2,Paper
30405494,7,Paper
30405504,10,Paper
30405525,10,Paper
30405598,8,Paper
30405602,8,Paper
30405603,8,Paper
30405728,4,Paper
30405745,9,Paper
30405762,9,Paper
30405821,7,Paper
30405987,5,Paper
30405989,5,Paper
30405996,3,Paper
30405998,3,Paper
30406016,7,Paper
30406048,9,Paper
30406294,7,Paper
30406296,6,Paper
30406341,2,Paper
30406358,2,Paper
30406399,1,Paper
30406400,1,Paper
30406408,5,Paper
30406486,9,Paper
30406489,6,Paper
30406519,9,Paper
30406619,3,Paper
30406635,5,Paper
30406699,6,Paper
30406704,6,Paper
30406705,6,Paper
30406948,6,Paper
30406957,6,Paper
30406962,6,Paper
30406973,7,Paper
30406985,6,Paper
30407053,9,Paper
30407107,5,Paper
30407112,3,Paper
30407118,7,Paper
30407135,7,Paper
30407136,7,Paper
30407160,3,Paper
30407252,10,Paper
30407426,1,Paper
30407489,7,Paper
30407492,7,Paper
30407536,6,Paper
30407543,6,Paper
30407564,3,Paper
30407565,3,Paper
30407569,7,Paper
30407570,7,Paper
30407584,7,Paper
30407590,6,Paper
30407598,7,Paper
30407622,9,Paper
30407642,2,Paper
30407644,8,Paper
30407645,8,Paper
30407675,1,Paper
30407709,1,Paper
30407723,4,Paper
30407777,5,Paper
30407908,10,Paper
30407929,4,Paper
30407932,6,Paper
30408051,10,Paper
30408053,10,Paper
30408133,4,Paper
30408134,4,Paper
30408225,3,Paper
30408243,6,Paper
30408249,7,Paper
30408267,6,Paper
30408278,6,Paper
30408343,4,Paper
30408407,6,Paper
30408543,3,Paper
30408549,6,Paper
30408557,1,Paper
30408619,6,Paper
30408643,5,Paper
30408665,6,Paper
30408713,3,Paper
30408722,7,Paper
30408733,7,Paper
30408766,5,Paper
30408772,7,Paper
30408785,2,Paper
30410703,3,Internet
30410734,6,Paper
30410745,3,Paper
30410753,7,Paper
30410859,10,Paper
30411095,6,Paper
30411096,6,Paper
30411097,7,Paper
30411126,6,Paper
30411130,6,Paper
30411131,6,Paper
30411138,6,Paper
30411150,7,Paper
30411158,3,Paper
30411168,7,Paper
30411169,7,Paper
30411178,5,Paper
30411211,6,Paper
30411249,5,Paper
30411558,6,Paper
30411559,3,Paper
30411590,7,Paper
30411607,10,Paper
30411770,3,Paper
30411981,1,Paper
30411982,1,Paper
30411991,2,Paper
30412121,1,Paper
30412122,1,Paper
30413699,9,Paper
30413719,5,Paper
30413843,10,Paper
30414116,10,Paper
30414133,4,Paper
30414290,2,Paper
30414300,5,Paper
30414595,4,Paper
30414596,4,Paper
30414877,10,Paper
30414932,6,Paper
30415027,6,Paper
30415036,5,Paper
30415100,10,Paper
30415109,9,Paper
30415566,1,Paper
30415665,3,Paper
30415666,6,Paper
30415693,7,Paper
30415937,8,Paper
30415978,1,Paper
30415979,1,Paper
30415980,1,Paper
30415981,1,Paper
30417747,1,Paper
30418591,5,Paper
30418636,1,Paper
30418685,1,Paper
30418743,4,Paper
30418780,10,Paper
30419201,9,Paper
30419279,9,Paper
30419388,2,Paper
30419392,2,Paper
30419394,2,Paper
30419395,2,Paper
30419396,2,Paper
30419397,2,Paper
30419398,2,Paper
30419399,2,Paper
30420194,1,Paper
30420195,1,Paper
30420196,1,Paper
30420197,1,Paper
30420218,5,Paper
30420224,7,Paper
30420229,2,Paper
30420235,10,Paper
30420366,3,Paper
30420407,6,Paper
30420412,3,Paper
30420425,5,Paper
30420429,7,Paper
30420458,4,Paper
30420514,8,Paper
30420556,3,Paper
30420567,5,Paper
30420593,3,Paper
30420618,7,Paper
30420674,5,Paper
30420721,3,Paper
30420733,7,Paper
30420742,5,Paper
30420862,10,Paper
30420874,8,Paper
30420910,9,Paper
30420945,9,Paper
30420978,10,Paper
30421100,4,Paper
30421101,4,Paper
30421116,9,Paper
30421160,4,Paper
30421259,8,Paper
30421260,8,Paper
30421317,8,Paper
30421318,8,Paper
30421319,8,Paper
30421341,8,Paper
30421473,6,Paper
30421608,4,Paper
30421609,4,Paper
30421610,4,Paper
30421711,10,Paper
30421718,4,Paper
30421743,8,Paper
30421744,8,Paper
30421746,8,Paper
30421795,10,Paper
30421804,4,Paper
30421805,4,Paper
30421807,4,Paper
30421849,1,Paper
30421885,9,Paper
30421928,7,Paper
30421940,2,Paper
30422131,2,Paper
30422174,4,Paper
30422177,3,Paper
30422184,2,Paper
30422196,10,Paper
30422219,10,Paper
30422287,4,Paper
30422290,4,Paper
30422291,4,Paper
30422292,4,Paper
30422293,4,Paper
30422294,4,Paper
30422351,4,Paper
30422352,4,Paper
30422353,4,Paper
30422354,4,Paper
30422355,4,Paper
30422356,4,Paper
30422357,4,Paper
30422358,4,Paper
30422359,4,Paper
30422360,4,Paper
30422361,4,Paper
30422362,4,Paper
30422375,9,Paper
30422376,9,Paper
30422889,10,Paper
30422890,10,Paper
30422891,10,Paper
30422892,10,Paper
30422905,10,Paper
30422915,10,Paper
30422935,8,Paper
30423222,10,Paper
30423230,10,Paper
30423756,3,Paper
30423772,8,Paper
30423775,4,Paper
30423776,4,Paper
30423799,8,Paper
30423836,9,Paper
30423837,9,Paper
30423843,4,Paper
30423844,4,Paper
30423845,4,Paper
30423846,4,Paper
30423850,9,Paper
30423904,2,Paper
30423929,1,Paper
30423930,1,Paper
30424066,10,Paper
30424085,9,Paper
30424243,10,Paper
30424244,10,Paper
30424260,9,Paper
30424467,1,Paper
30425281,4,Paper
30425345,8,Paper
30425664,10,Paper
30425675,2,Paper
30426062,6,Paper
30428095,8,Internet
30428258,10,Paper
30428280,4,Paper
30428386,4,Paper
30428387,4,Paper
30428424,1,Paper
30428588,4,Paper
30428589,4,Paper
30428602,9,Paper
30428603,9,Paper
30429171,10,Paper
30429354,10,Paper
30429390,8,Paper
30429722,6,Paper
30429744,7,Paper
30429751,6,Paper
30429752,6,Paper
30429753,6,Paper
30429754,6,Paper
30429757,5,Paper
30430083,1,Paper
30430105,4,Paper
30430107,4,Paper
30430108,4,Paper
30430109,4,Paper
30430169,1,Paper
30430174,8,Paper
30430183,2,Paper
30430185,2,Paper
30430194,7,Paper
30430991,9,Paper
30431012,9,Paper
30431485,10,Paper
30432789,10,Paper
30432853,6,Paper
30433014,6,Paper
30433074,6,Paper
30433079,10,Paper
30433322,3,Paper
30433324,7,Paper
30433328,5,Paper
30433551,5,Paper
30433686,7,Paper
30433690,7,Paper
30433703,5,Paper
30434104,1,Paper
30434117,9,Paper
30434141,9,Paper
30434226,10,Paper
30434247,6,Paper
30434540,9,Paper
30434562,9,Paper
30434563,9,Paper
30434567,9,Paper
30435690,6,Paper
30435697,7,Paper
30435867,9,Paper
30436028,10,Paper
30436051,7,Paper
30436189,9,Paper
30436190,9,Paper
30436310,1,Paper
30436315,9,Paper
30436320,4,Paper
30436321,4,Paper
30436322,4,Paper
30436323,4,Paper
30436324,4,Paper
30436325,4,Paper
30436342,9,Paper
30436352,1,Paper
30436362,9,Paper
30436577,9,Paper
30436597,9,Paper
30436706,1,Paper
30436707,1,Paper
30436718,2,Paper
30436951,2,Paper
30436955,5,Paper
30436990,2,Paper
30437019,2,Paper
30437020,2,Paper
30437021,2,Paper
30437024,5,Paper
30437180,5,Paper
30437205,7,Paper
30437225,2,Paper
30437226,2,Paper
30437276,8,Paper
30437288,6,Paper
30437328,6,Paper
30437381,3,Paper
30437384,7,Paper
30437388,9,Paper
30437397,7,Paper
30437398,9,Paper
30437713,4,Paper
30437714,4,Paper
30437742,5,Paper
30437746,3,Paper
30437748,3,Paper
30437760,2,Paper
30437774,5,Paper
30437775,5,Paper
30437917,9,Paper
30437927,9,Paper
30437940,9,Paper
30437990,4,Paper
30438191,1,Paper
30438310,6,Paper
30438313,9,Paper
30438322,9,Paper
30438326,9,Paper
30438791,2,Paper
30438815,9,Paper
30438882,9,Paper
30438949,2,Paper
30439166,8,Paper
30439189,8,Paper
30439190,8,Paper
30439191,8,Paper
30439192,8,Paper
30439193,8,Paper
30439194,8,Paper
30439337,2,Paper
30439569,1,Paper
30440213,9,Paper
30440389,4,Paper
30440390,4,Paper
30440391,4,Paper
30440429,6,Paper
30440500,5,Internet
30440544,3,Paper
30440596,6,Paper
30440762,6,Paper
30440798,5,Paper
30440872,1,Paper
30441135,4,Paper
30441137,4,Paper
30441217,9,Paper
30441229,9,Paper
30441244,9,Paper
30441245,9,Paper
30441253,9,Paper
30441254,9,Paper
30441348,3,Paper
30441349,3,Paper
30441360,7,Paper
30441371,5,Paper
30441376,7,Paper
30441381,5,Paper
30441385,6,Paper
30441430,9,Paper
30441445,9,Paper
30441480,5,Paper
30441481,5,Paper
30441491,7,Paper
30441492,7,Paper
30441502,5,Paper
30441503,7,Paper
30441513,5,Paper
30441535,10,Paper
30441690,9,Paper
30441694,4,Paper
30441695,4,Paper
30441696,4,Paper
30441698,4,Paper
30441699,4,Paper
30441700,4,Paper
30441701,4,Paper
30441726,4,Paper
30441761,4,Paper
30441962,2,Paper
30441963,2,Paper
30442203,6,Paper
30442278,7,Paper
30442303,5,Paper
30442333,3,Paper
30442335,3,Paper
30442338,7,Paper
30442349,5,Paper
30442350,5,Paper
30442549,1,Paper
30442550,1,Paper
30442551,1,Paper
30442552,1,Paper
30442553,1,Paper
30442555,1,Paper
30442559,3,Paper
30443420,1,Paper
30443421,3,Paper
30443433,7,Paper
30443435,3,Paper
30443449,7,Paper
30443452,5,Paper
30443453,5,Paper
30443474,10,Paper
30443569,10,Paper
30443570,10,Paper
30443583,4,Paper
30443585,4,Paper
30443586,4,Paper
30443603,4,Paper
30443888,8,Paper
30443889,8,Paper
30443915,10,Paper
30443977,5,Paper
30444539,5,Paper
30444617,9,Paper
30444637,7,Paper
30444642,3,Paper
30445040,5,Paper
30445068,5,Paper
30446113,4,Paper
30446114,4,Paper
30446115,4,Paper
30446129,4,Paper
30446177,7,Paper
30446193,7,Paper
30446204,6,Paper
30446249,9,Paper
30446271,9,Paper
30446502,10,Paper
30446532,4,Paper
30446534,4,Paper
30446589,10,Paper
30446590,10,Paper
30446725,2,Paper
30446852,10,Paper
30446977,8,Paper
30446978,4,Paper
30446979,4,Paper
30446980,4,Paper
30447034,1,Paper
30447066,9,Paper
30447076,8,Paper
30447087,9,Paper
30447361,1,Paper
30447362,1,Paper
30447376,9,Paper
30447378,9,Paper
30447386,9,Paper
30447387,9,Paper
30447421,1,Paper
30447443,2,Paper
30447446,9,Paper
30448212,4,Paper
30448384,1,Paper
30448580,4,Paper
30449092,6,Paper
30449093,6,Paper
30449121,6,Paper
30449128,5,Paper
30449624,3,Paper
30449675,6,Paper
30449676,6,Paper
30449679,6,Paper
30449680,6,Paper
30449681,5,Paper
30449682,6,Paper
30449683,6,Paper
30449737,6,Paper
30449745,7,Paper
30449869,10,Paper
30449875,10,Paper
30449946,10,Paper
30449947,10,Paper
30449948,10,Paper
30450135,5,Internet
30450314,2,Paper
30450315,2,Paper
30450320,2,Paper
30450323,2,Paper
30450490,10,Paper
30450491,10,Paper
30450492,10,Paper
30450522,8,Paper
30450567,1,Paper
30450569,10,Paper
30450574,8,Paper
30450579,8,Paper
30450603,8,Paper
30451125,3,Paper
30451210,3,Paper
30451307,6,Paper
30451363,1,Paper
30451431,8,Paper
30451458,8,Paper
30451505,8,Paper
30451515,5,Paper
30453652,8,Paper
30453654,8,Paper
30453655,8,Paper
30453656,8,Paper
30453809,6,Paper
30453829,7,Paper
30453863,2,Paper
30454037,3,Paper
30454069,6,Paper
30454071,6,Paper
30454072,6,Paper
30454263,9,Paper
30454398,6,Paper
30454681,4,Paper
30454897,3,Paper
30454898,3,Paper
30454899,3,Paper
30454906,5,Paper
30454954,6,Paper
30454979,8,Paper
30454980,8,Paper
30455142,6,Paper
30455222,1,Paper
30455225,8,Paper
30455254,10,Paper
30455285,8,Paper
30455315,1,Paper
30455316,1,Paper
30455317,1,Paper
30455318,1,Paper
30455319,1,Paper
30455320,1,Paper
30455321,1,Paper
30455356,10,Paper
30455387,8,Paper
30455516,2,Paper
30455668,2,Paper
30455669,2,Paper
30455721,8,Paper
30455814,3,Paper
30455815,7,Paper
30455821,7,Paper
30455869,4,Paper
30455877,9,Paper
30455902,6,Paper
30455937,1,Paper
30455939,1,Paper
30455940,1,Paper
30455942,8,Paper
